experiment,variant,sigma,sample_idx,phi,psi
original,physics,0.01,18,-93.020065,113.78777
original,physics,0.01,19,-100.724915,108.589966
original,physics,0.01,20,-96.35085,112.91046
original,physics,0.01,21,-94.09005,112.51695
original,physics,0.01,22,-95.00622,111.64042
original,physics,0.01,23,-91.59552,112.7618
original,physics,0.01,24,-93.159256,114.11786
original,physics,0.01,25,-93.1828,113.892555
original,physics,0.01,26,-95.433235,112.95956
original,physics,0.01,27,-95.54066,113.34507
original,physics,0.01,28,-95.41111,112.42706
original,physics,0.01,29,-96.40596,111.08167
original,physics,0.01,30,-97.809326,111.383095
original,physics,0.01,31,-95.40788,113.74365
original,physics,0.01,32,-96.48583,112.71971
original,physics,0.01,33,-93.993484,112.69768
original,physics,0.01,34,-95.47625,112.81213
original,physics,0.01,35,-95.45328,111.44381
original,physics,0.01,36,-90.24222,113.43496
original,physics,0.01,37,-95.97551,112.59995
original,physics,0.01,38,-98.20825,113.00162
original,physics,0.01,39,-94.36202,112.4268
original,physics,0.01,40,-97.309296,110.996216
original,physics,0.01,41,-96.99789,111.42205
original,physics,0.01,42,-96.80362,112.63323
original,physics,0.01,43,-95.50354,112.85353
original,physics,0.01,44,-95.66934,113.90494
original,physics,0.01,45,-91.49377,113.37681
original,physics,0.01,46,-94.34686,112.19625
original,physics,0.01,47,-93.22044,113.00502
original,physics,0.01,48,-94.44446,112.50114
original,physics,0.01,49,-93.57731,112.90578
original,physics,0.01,50,-95.49269,110.81826
original,physics,0.01,51,-92.91361,112.8878
original,physics,0.01,52,-95.02641,112.15228
original,physics,0.01,53,-92.94106,113.01465
original,physics,0.01,54,-95.1505,113.28492
original,physics,0.01,55,-94.24231,113.09052
original,physics,0.01,56,-95.400566,112.27191
original,physics,0.01,57,-95.897125,112.70115
original,physics,0.01,58,-92.997406,114.03986
original,physics,0.01,59,-94.06988,113.3961
original,physics,0.01,60,-94.11208,109.97443
original,physics,0.01,61,-96.60242,111.27651
original,physics,0.01,62,-91.808945,113.271774
original,physics,0.01,63,-99.43743,108.72943
original,physics,0.01,64,-97.418304,110.53397
original,physics,0.01,65,-98.30411,113.50108
original,physics,0.01,66,-93.59201,111.73136
original,physics,0.01,67,-93.47889,112.43984
original,physics,0.01,68,-96.46131,113.15409
original,physics,0.01,69,-92.690445,113.244255
original,physics,0.01,70,-98.06645,110.96797
original,physics,0.01,71,-94.0158,112.21806
original,physics,0.01,72,-95.458916,113.24903
original,physics,0.01,73,-94.62124,113.177956
original,physics,0.01,74,-94.57955,113.578026
original,physics,0.01,75,-95.01103,112.86843
original,physics,0.01,76,-95.45611,112.76126
original,physics,0.01,77,-94.29771,112.19115
original,physics,0.01,78,-93.49043,112.81104
original,physics,0.01,79,-95.98103,112.73738
original,physics,0.01,80,-93.53745,114.19742
original,physics,0.01,81,-97.98229,110.77072
original,physics,0.01,82,-95.08197,114.04059
original,physics,0.01,83,-97.26126,111.984604
original,physics,0.01,84,-100.37608,110.40172
original,physics,0.01,85,-94.29228,110.844315
original,physics,0.01,86,-96.28778,110.57124
original,physics,0.01,87,-92.834,114.24101
original,physics,0.01,88,-94.835686,112.705444
original,physics,0.01,89,-98.070335,110.71739
original,physics,0.01,90,-94.79662,113.40795
original,physics,0.01,91,-93.76567,112.04863
original,physics,0.01,92,-97.43837,111.00499
original,physics,0.01,93,-94.47015,113.572845
original,physics,0.01,94,-93.87635,113.304794
original,physics,0.01,95,-93.56499,113.88399
original,physics,0.01,96,-95.80344,112.67115
original,physics,0.01,97,-93.630394,112.68685
original,physics,0.01,98,-93.43929,113.42126
original,physics,0.01,99,-99.62621,112.57317
original,physics,0.01,100,-93.72089,111.750565
original,physics,0.01,101,-98.98826,111.93916
original,physics,0.01,102,-97.854004,112.07994
original,physics,0.01,103,-95.41247,111.90544
original,physics,0.01,104,-96.04552,110.48367
original,physics,0.01,105,-97.501396,111.089584
original,physics,0.01,106,-94.83206,110.16165
original,physics,0.01,107,-92.53284,113.61466
original,physics,0.01,108,-93.97102,112.7753
original,physics,0.01,109,-95.08658,112.32066
original,physics,0.01,110,-94.04027,112.93827
original,physics,0.01,111,-92.49808,112.488754
original,physics,0.01,112,-92.10216,113.48115
original,physics,0.01,113,-95.335236,112.23096
original,physics,0.01,114,-93.12602,111.863625
original,physics,0.01,115,-97.88496,110.79389
original,physics,0.01,116,-95.95316,112.378265
original,physics,0.01,117,-90.67894,114.25471
original,physics,0.01,118,-94.715,112.43227
original,physics,0.01,119,-91.28076,112.668755
original,physics,0.01,120,-96.16465,110.83397
original,physics,0.01,121,-93.84947,113.02821
original,physics,0.01,122,-91.46932,113.668495
original,physics,0.01,123,-96.94204,110.69798
original,physics,0.01,124,-92.673515,114.14433
original,physics,0.01,125,-95.33904,112.172874
original,physics,0.01,126,-96.34641,110.496445
original,physics,0.01,127,-94.070496,113.291
original,physics,0.01,128,-93.496735,112.715065
original,physics,0.01,129,-97.3914,113.177315
original,physics,0.01,130,-91.84329,113.76018
original,physics,0.01,131,-89.69045,113.98031
original,physics,0.01,132,-100.353134,108.81204
original,physics,0.01,133,-94.140976,113.35101
original,physics,0.01,134,-93.78999,114.09415
original,physics,0.01,135,-98.22656,112.851746
original,physics,0.01,136,-93.85458,111.896095
original,physics,0.01,137,-92.47842,113.57852
original,physics,0.01,138,-94.22408,113.07812
original,physics,0.01,139,-96.34648,111.530334
original,physics,0.01,140,-96.45479,111.511345
original,physics,0.01,141,-96.38753,112.74502
original,physics,0.01,142,-104.63338,107.26415
original,physics,0.01,143,-93.82874,112.36576
original,physics,0.01,144,-99.63071,108.87601
original,physics,0.01,145,-97.32178,112.33791
original,physics,0.01,146,-94.29174,112.08387
original,physics,0.01,147,-92.44614,112.25097
original,physics,0.01,148,-92.531334,113.40914
original,physics,0.01,149,-95.564415,113.19521
original,physics,0.01,150,-92.65015,112.66301
original,physics,0.01,151,-92.42854,112.938194
original,physics,0.01,152,-95.82029,113.180534
original,physics,0.01,153,-91.535805,114.43617
original,physics,0.01,154,-94.01981,114.14983
original,physics,0.01,155,-95.03605,110.962105
original,physics,0.01,156,-99.31138,111.26938
original,physics,0.01,157,-92.24491,113.86439
original,physics,0.01,158,-93.430244,112.36206
original,physics,0.01,159,-95.05354,112.42928
original,physics,0.01,160,-93.54821,113.08912
original,physics,0.01,161,-94.24343,113.352615
original,physics,0.01,162,-93.46061,112.948204
original,physics,0.01,163,-92.66014,112.91555
original,physics,0.01,164,-95.89103,109.138596
original,physics,0.01,165,-94.957504,112.53634
original,physics,0.01,166,-93.79249,112.80473
original,physics,0.01,167,-91.68582,113.18079
original,physics,0.01,168,-93.54448,112.47295
original,physics,0.01,169,-96.93946,111.173515
original,physics,0.01,170,-96.02206,111.09999
original,physics,0.01,171,-92.54097,112.476715
original,physics,0.01,172,-100.19272,109.595634
original,physics,0.01,173,-97.986176,112.87717
original,physics,0.01,174,-93.29335,113.56604
original,physics,0.01,175,-97.423355,110.39582
original,physics,0.01,176,-96.16213,112.44351
original,physics,0.01,177,-99.605316,111.898506
original,physics,0.01,178,-94.496185,112.71146
original,physics,0.01,179,-90.63928,114.24849
original,physics,0.01,180,-95.75068,113.08759
original,physics,0.01,181,-91.18948,113.91616
original,physics,0.01,182,-95.81551,112.38462
original,physics,0.01,183,-92.01022,113.21697
original,physics,0.01,184,-92.04129,113.48101
original,physics,0.01,185,-97.48612,111.019226
original,physics,0.01,186,-95.97077,114.16687
original,physics,0.01,187,-95.77712,113.72146
original,physics,0.01,188,-96.50907,113.57604
original,physics,0.01,189,-92.13995,113.07886
original,physics,0.01,190,-93.28147,113.548676
original,physics,0.01,191,-92.52647,113.00415
original,physics,0.01,192,-96.47545,112.7514
original,physics,0.01,193,-92.2755,114.457664
original,physics,0.01,194,-95.84551,112.195656
original,physics,0.01,195,-94.13173,112.67713
original,physics,0.01,196,-92.02661,112.51379
original,physics,0.01,197,-94.264755,112.47584
original,physics,0.01,198,-95.134384,113.759796
original,physics,0.01,199,-98.481224,113.21244
original,physics,0.05,0,-84.717514,111.51673
original,physics,0.05,1,-95.67379,112.13605
original,physics,0.05,2,-99.64658,118.48151
original,physics,0.05,3,-84.70508,81.34621
original,physics,0.05,4,-102.35322,116.39145
original,physics,0.05,5,-109.72137,107.50829
original,physics,0.05,6,-100.030716,111.98234
original,physics,0.05,7,-91.22826,110.593376
original,physics,0.05,8,-108.7102,115.22685
original,physics,0.05,9,-96.23822,112.097466
original,physics,0.05,10,-94.6227,110.41369
original,physics,0.05,11,-104.218185,112.51827
original,physics,0.05,12,-88.557045,81.56825
original,physics,0.05,13,-97.71157,47.975094
original,physics,0.05,14,-100.98519,116.11506
original,physics,0.05,15,-104.845894,102.35947
original,physics,0.05,16,-104.1182,111.16044
original,physics,0.05,17,-85.74963,114.20116
original,physics,0.05,18,-67.217926,107.96577
original,physics,0.05,19,-104.217766,90.4425
original,physics,0.05,20,-90.73589,113.03208
original,physics,0.05,21,-103.89377,98.19547
original,physics,0.05,22,-101.61489,107.726135
original,physics,0.05,23,-101.95811,114.13024
original,physics,0.05,24,-102.80631,118.71847
original,physics,0.05,25,-97.644264,105.42766
original,physics,0.05,26,-102.54773,94.6389
original,physics,0.05,27,-92.241196,118.02955
original,physics,0.05,28,-114.67377,94.862175
original,physics,0.05,29,-96.256035,110.16925
original,physics,0.05,30,-112.08238,103.43359
original,physics,0.05,31,-45.984447,45.208458
original,physics,0.05,32,-124.117325,119.84725
original,physics,0.05,33,-98.20786,116.5871
original,physics,0.05,34,-80.610664,106.264755
original,physics,0.05,35,-101.86288,98.14073
original,physics,0.05,36,-106.02196,93.13825
original,physics,0.05,37,-116.97355,113.169876
original,physics,0.05,38,-70.78344,67.20993
original,physics,0.05,39,-94.912796,114.64358
original,physics,0.05,40,-95.21824,109.62538
original,physics,0.05,41,-76.74395,104.16158
original,physics,0.05,42,-104.8102,92.281105
original,physics,0.05,43,-102.8925,102.14822
original,physics,0.05,44,-93.8714,108.33742
original,physics,0.05,45,-113.10826,73.65793
original,physics,0.05,46,-105.42384,108.104065
original,physics,0.05,47,-90.04261,115.413475
original,physics,0.05,48,-108.73094,110.88635
original,physics,0.05,49,-103.420296,53.423607
original,physics,0.05,50,-92.23823,117.0589
original,physics,0.05,51,-82.14358,81.50341
original,physics,0.05,52,-103.738754,120.83604
original,physics,0.05,53,-100.72453,111.02935
original,physics,0.05,54,-103.18858,114.96156
original,physics,0.05,55,-107.22015,106.9014
original,physics,0.05,56,-108.81336,98.99103
original,physics,0.05,57,-84.17631,113.4595
original,physics,0.05,58,-98.00786,81.257614
original,physics,0.05,59,-97.306404,109.78695
original,physics,0.05,60,-93.557816,114.45249
original,physics,0.05,61,-87.41485,107.899925
original,physics,0.05,62,-87.201706,116.9622
original,physics,0.05,63,-93.572,113.254486
original,physics,0.05,64,-102.67588,101.01108
original,physics,0.05,65,-109.82529,91.87395
original,physics,0.05,66,-107.82852,104.94616
original,physics,0.05,67,-106.167564,110.91932
original,physics,0.05,68,-101.437805,94.133354
original,physics,0.05,69,-118.48231,111.45124
original,physics,0.05,70,-91.36318,117.39023
original,physics,0.05,71,-115.012245,114.46487
original,physics,0.05,72,-102.10609,108.95009
original,physics,0.05,73,-95.52878,114.73983
original,physics,0.05,74,-102.64964,95.11265
original,physics,0.05,75,-107.38863,107.07376
original,physics,0.05,76,-114.25274,92.301704
original,physics,0.05,77,-94.09458,114.76138
original,physics,0.05,78,-110.563286,108.8843
original,physics,0.05,79,-97.59083,113.19539
original,physics,0.05,80,-93.19466,111.50221
original,physics,0.05,81,-101.05556,111.084564
original,physics,0.05,82,-70.554695,72.7329
original,physics,0.05,83,-111.88685,114.57018
original,physics,0.05,84,-103.057755,69.9245
original,physics,0.05,85,-100.71391,116.181
original,physics,0.05,86,-110.5587,114.19121
original,physics,0.05,87,-86.86756,107.21984
original,physics,0.05,88,-96.69419,112.99821
original,physics,0.05,89,-82.85166,107.45024
original,physics,0.05,90,-79.07085,116.71739
original,physics,0.05,91,-114.73223,120.585815
original,physics,0.05,92,-113.73385,77.22441
original,physics,0.05,93,-101.80718,112.44503
original,physics,0.05,94,-103.226685,109.025085
original,physics,0.05,95,-104.200005,110.98648
original,physics,0.05,96,-114.80272,117.13195
original,physics,0.05,97,-110.20563,109.38906
original,physics,0.05,98,-105.56013,108.451035
original,physics,0.05,99,-101.1302,108.98603
original,physics,0.05,100,-72.637184,102.21114
original,physics,0.05,101,-103.02526,113.34884
original,physics,0.05,102,-99.110504,114.04616
original,physics,0.05,103,-69.24956,111.683624
original,physics,0.05,104,-105.68166,75.17961
original,physics,0.05,105,-65.09643,43.252396
original,physics,0.05,106,-95.61423,113.84053
original,physics,0.05,107,-105.02236,114.83242
original,physics,0.05,108,-98.72891,114.57411
original,physics,0.05,109,-105.53522,95.43658
original,physics,0.05,110,-108.015854,113.708206
original,physics,0.05,111,-110.51455,96.65035
original,physics,0.05,112,-64.37493,61.684956
original,physics,0.05,113,-97.4994,112.95856
original,physics,0.05,114,-94.11213,115.69945
original,physics,0.05,115,-98.72781,92.49322
original,physics,0.05,116,-90.691536,119.14181
original,physics,0.05,117,-86.99582,114.73729
original,physics,0.05,118,-106.18142,112.969765
original,physics,0.05,119,-104.87181,111.036125
original,physics,0.05,120,-82.36065,107.02073
original,physics,0.05,121,-95.00183,114.8669
original,physics,0.05,122,-83.99487,107.910675
original,physics,0.05,123,-106.914566,111.40051
original,physics,0.05,124,-95.7018,111.974915
original,physics,0.05,125,-115.95849,89.01002
original,physics,0.05,126,-95.240005,113.30805
original,physics,0.05,127,-109.34471,112.82641
original,physics,0.05,128,-94.46427,113.85386
original,physics,0.05,129,-104.672455,116.18305
original,physics,0.05,130,-115.961105,112.09475
original,physics,0.05,131,-81.76131,102.262764
original,physics,0.05,132,-112.13882,106.587776
original,physics,0.05,133,-105.53581,95.56194
original,physics,0.05,134,-87.94419,106.70657
original,physics,0.05,135,-98.74523,119.04569
original,physics,0.05,136,-99.93244,108.94603
original,physics,0.05,137,-117.02057,114.27145
original,physics,0.05,138,-102.14183,104.30542
original,physics,0.05,139,-97.322876,115.10967
original,physics,0.05,140,-112.74428,114.639915
original,physics,0.05,141,-103.022156,116.66794
original,physics,0.05,142,-99.209915,112.0815
original,physics,0.05,143,-117.184685,116.4525
original,physics,0.05,144,-84.17126,107.955414
original,physics,0.05,145,-89.65375,84.97115
original,physics,0.05,146,-78.91501,114.5691
original,physics,0.05,147,-105.19896,37.678246
original,physics,0.05,148,-98.49667,107.39319
original,physics,0.05,149,-88.1907,102.51109
original,physics,0.05,150,-108.35597,108.49587
original,physics,0.05,151,-92.28707,113.899925
original,physics,0.05,152,-95.53687,115.9155
original,physics,0.05,153,-102.336845,110.970764
original,physics,0.05,154,-103.86632,111.87734
original,physics,0.05,155,57.918358,45.32958
original,physics,0.05,156,-108.23892,112.662796
original,physics,0.05,157,-92.36537,111.52637
original,physics,0.05,158,-66.41582,66.62462
original,physics,0.05,159,-91.126305,105.70586
original,physics,0.05,160,-112.614456,101.20707
original,physics,0.05,161,-94.53136,117.02057
original,physics,0.05,162,-116.364296,73.950066
original,physics,0.05,163,-119.00572,119.184784
original,physics,0.05,164,-106.19489,112.404976
original,physics,0.05,165,-87.46716,99.6127
original,physics,0.05,166,-104.42536,112.67347
original,physics,0.05,167,-106.72401,115.14825
original,physics,0.05,168,-112.06073,91.95583
original,physics,0.05,169,-116.63429,118.41398
original,physics,0.05,170,-104.05635,109.58251
original,physics,0.05,171,-107.50739,115.96079
original,physics,0.05,172,-99.483665,109.61793
original,physics,0.05,173,-79.14005,114.44332
original,physics,0.05,174,-112.58192,103.33654
original,physics,0.05,175,-92.70972,115.31952
original,physics,0.05,176,-99.25943,101.5347
original,physics,0.05,177,-91.36219,113.70345
original,physics,0.05,178,-113.54321,111.69719
original,physics,0.05,179,-98.04863,113.42491
original,physics,0.05,180,-86.588165,87.35714
original,physics,0.05,181,-114.73907,79.73425
original,physics,0.05,182,-111.96361,109.45965
original,physics,0.05,183,-108.735214,112.288734
original,physics,0.05,184,-88.62512,107.06
original,physics,0.05,185,-93.07658,113.993675
original,physics,0.05,186,-103.31954,107.915794
original,physics,0.05,187,-101.10685,114.94632
original,physics,0.05,188,-95.35411,111.72144
original,physics,0.05,189,-113.05695,123.32557
original,physics,0.05,190,-95.041626,115.84812
original,physics,0.05,191,-106.33147,66.75362
original,physics,0.05,192,-94.87252,115.832115
original,physics,0.05,193,-103.4014,113.92432
original,physics,0.05,194,-86.93773,95.50702
original,physics,0.05,195,-95.79547,118.142586
original,physics,0.05,196,-107.23233,115.3128
original,physics,0.05,197,-81.784355,109.1243
original,physics,0.05,198,-101.3385,116.63149
original,physics,0.05,199,-109.79647,104.95403
original,physics,0.1,0,-111.566444,120.36671
original,physics,0.1,1,-110.84206,72.90118
original,physics,0.1,2,-92.22508,83.4695
original,physics,0.1,3,-107.44719,106.76938
original,physics,0.1,4,-115.93958,50.854828
original,physics,0.1,5,66.220024,127.28946
original,physics,0.1,6,-119.052956,81.277695
original,physics,0.1,7,-88.171074,119.085945
original,physics,0.1,8,-91.284546,25.908592
original,physics,0.1,9,-108.31591,79.878365
original,physics,0.1,10,-104.74118,116.49702
original,physics,0.1,11,-120.98962,117.34746
original,physics,0.1,12,-132.4342,135.53569
original,physics,0.1,13,-113.5267,136.28607
original,physics,0.1,14,-96.590164,112.25921
original,physics,0.1,15,-120.55568,114.61152
original,physics,0.1,16,-78.60146,21.474188
original,physics,0.1,17,-107.19972,112.882805
original,physics,0.1,18,-92.29225,115.0814
original,physics,0.1,19,-80.92928,100.09392
original,physics,0.1,20,-50.613678,40.12321
original,physics,0.1,21,-95.5749,124.82161
original,physics,0.1,22,-112.06959,128.1807
original,physics,0.1,23,-112.49418,109.39025
original,physics,0.1,24,-125.77238,119.998184
original,physics,0.1,25,-110.28901,98.87097
original,physics,0.1,26,-111.238335,111.31405
original,physics,0.1,27,-95.857574,38.47992
original,physics,0.1,28,-66.92499,70.21282
original,physics,0.1,29,-126.81792,118.34947
original,physics,0.1,30,-104.14279,81.58384
original,physics,0.1,31,-78.71777,86.46093
original,physics,0.1,32,-105.1177,47.983143
original,physics,0.1,33,-110.48322,25.946138
original,physics,0.1,34,-63.273098,24.81626
original,physics,0.1,35,-110.42319,110.517456
original,physics,0.1,36,-87.73188,102.50985
original,physics,0.1,37,-83.9198,72.51169
original,physics,0.1,38,-111.88386,108.24296
original,physics,0.1,39,-108.97354,27.316544
original,physics,0.1,40,-106.38161,119.520966
original,physics,0.1,41,-109.93016,55.607685
original,physics,0.1,42,56.178577,34.763695
original,physics,0.1,43,-111.83395,112.93767
original,physics,0.1,44,-51.943504,46.12827
original,physics,0.1,45,-119.03113,112.99176
original,physics,0.1,46,54.66273,34.285698
original,physics,0.1,47,-110.2053,84.251015
original,physics,0.1,48,-123.41133,125.224625
original,physics,0.1,49,-86.48507,46.3687
original,physics,0.1,50,-108.00871,111.25387
original,physics,0.1,51,-120.03809,58.72569
original,physics,0.1,52,-111.90663,21.433455
original,physics,0.1,53,-112.59857,115.996284
original,physics,0.1,54,-115.414406,76.927055
original,physics,0.1,55,-121.71384,25.956873
original,physics,0.1,56,-66.62767,93.18856
original,physics,0.1,57,-103.81963,111.77512
original,physics,0.1,58,-111.470566,109.04944
original,physics,0.1,59,-122.35418,143.21637
original,physics,0.1,60,-92.68476,118.38831
original,physics,0.1,61,-51.73911,42.135414
original,physics,0.1,62,-99.18806,119.36819
original,physics,0.1,63,-116.30818,90.27523
original,physics,0.1,64,-76.69573,48.656193
original,physics,0.1,65,-100.3819,41.652046
original,physics,0.1,66,-72.023,107.88576
original,physics,0.1,67,-103.72098,110.791824
original,physics,0.1,68,-105.78984,110.55217
original,physics,0.1,69,-133.7412,122.761696
original,physics,0.1,70,-48.446854,49.350918
original,physics,0.1,71,-124.555275,123.64283
original,physics,0.1,72,-115.932816,121.03935
original,physics,0.1,73,67.88925,-25.610703
original,physics,0.1,74,-93.0568,95.86468
original,physics,0.1,75,-116.896805,121.38383
original,physics,0.1,76,-113.15283,110.09482
original,physics,0.1,77,-100.2955,35.918564
original,physics,0.1,78,-118.27481,114.43198
original,physics,0.1,79,-134.16408,123.5952
original,physics,0.1,80,-118.518265,131.32039
original,physics,0.1,81,-111.07715,96.26748
original,physics,0.1,82,-114.579544,117.77068
original,physics,0.1,83,-49.71597,-1.8615624
original,physics,0.1,84,-113.43554,58.289585
original,physics,0.1,85,-117.47794,112.63594
original,physics,0.1,86,-114.13064,113.82649
original,physics,0.1,87,-105.52411,123.32377
original,physics,0.1,88,-70.43874,38.237732
original,physics,0.1,89,-121.29218,67.45468
original,physics,0.1,90,49.06689,68.20157
original,physics,0.1,91,-97.668884,112.05586
original,physics,0.1,92,-81.18542,116.85293
original,physics,0.1,93,-101.61121,105.48077
original,physics,0.1,94,-130.29439,118.07807
original,physics,0.1,95,-127.82412,126.201035
original,physics,0.1,96,-104.82984,61.76924
original,physics,0.1,97,-113.7334,55.98109
original,physics,0.1,98,-113.782684,134.60811
original,physics,0.1,99,-113.564095,90.76065
original,physics,0.1,100,-113.44561,96.54682
original,physics,0.1,101,-101.07278,116.96745
original,physics,0.1,102,-110.69677,108.700134
original,physics,0.1,103,40.277725,44.58333
original,physics,0.1,104,-109.42992,76.1253
original,physics,0.1,105,-117.278336,27.259026
original,physics,0.1,106,-54.08566,25.949856
original,physics,0.1,107,-111.82035,125.39348
original,physics,0.1,108,-88.88045,119.18078
original,physics,0.1,109,-84.4792,96.05197
original,physics,0.1,110,-96.85713,104.188545
original,physics,0.1,111,-88.024574,64.24555
original,physics,0.1,112,-108.760155,119.436745
original,physics,0.1,113,-57.26536,100.4146
original,physics,0.1,114,-125.05875,137.33989
original,physics,0.1,115,-119.70262,121.28987
original,physics,0.1,116,-63.432724,95.099815
original,physics,0.1,117,-124.604004,121.48155
original,physics,0.1,118,-99.23787,47.278202
original,physics,0.1,119,-111.418526,96.271454
original,physics,0.1,120,-85.813324,80.960625
original,physics,0.1,121,-99.70934,115.54781
original,physics,0.1,122,-55.873005,40.951313
original,physics,0.1,123,-116.73343,35.207886
original,physics,0.1,124,-111.367134,115.09574
original,physics,0.1,125,-114.93963,47.030247
original,physics,0.1,126,-120.35993,69.58228
original,physics,0.1,127,-86.89815,119.28409
original,physics,0.1,128,-118.1582,113.18674
original,physics,0.1,129,-80.92955,51.956787
original,physics,0.1,130,-98.33627,35.762455
original,physics,0.1,131,-80.4856,110.857735
original,physics,0.1,132,-75.878044,73.917274
original,physics,0.1,133,65.97413,24.569044
original,physics,0.1,134,-94.01453,119.584045
original,physics,0.1,135,-105.1382,107.538284
original,physics,0.1,136,-98.7747,92.597336
original,physics,0.1,137,57.194176,18.190203
original,physics,0.1,138,-104.65161,114.60391
original,physics,0.1,139,-109.00267,12.483267
original,physics,0.1,140,-113.53251,91.94026
original,physics,0.1,141,-64.48504,58.195446
original,physics,0.1,142,-126.66326,126.51393
original,physics,0.1,143,-82.91062,56.866707
original,physics,0.1,144,-109.6968,113.01383
original,physics,0.1,145,-106.76743,112.72079
original,physics,0.1,146,-79.12056,65.2298
original,physics,0.1,147,-70.81384,82.83562
original,physics,0.1,148,-93.57937,30.568962
original,physics,0.1,149,-116.04822,113.6845
original,physics,0.1,150,-90.72945,113.041626
original,physics,0.1,151,-110.581665,114.53769
original,physics,0.1,152,-67.5956,84.229645
original,physics,0.1,153,-110.201706,98.86823
original,physics,0.1,154,-127.676315,118.32166
original,physics,0.1,155,-112.5708,105.33055
original,physics,0.1,156,-62.464417,72.32276
original,physics,0.1,157,-106.95757,81.612045
original,physics,0.1,158,-81.24024,11.46919
original,physics,0.1,159,-93.875885,72.78147
original,physics,0.1,160,-122.33628,54.313354
original,physics,0.1,161,59.662735,28.891312
original,physics,0.1,162,57.236946,37.52103
original,physics,0.1,163,-116.37003,112.79522
original,physics,0.1,164,53.34048,7.5010896
original,physics,0.1,165,-103.08538,80.204956
original,physics,0.1,166,-112.725815,120.94474
original,physics,0.1,167,-87.25647,117.40265
original,physics,0.1,168,-54.82475,27.645222
original,physics,0.1,169,-116.7067,116.952965
original,physics,0.1,170,-111.22715,112.220436
original,physics,0.1,171,-94.269135,112.28777
original,physics,0.1,172,-114.725105,110.362686
original,physics,0.1,173,-111.36155,107.410484
original,physics,0.1,174,-63.936474,43.033062
original,physics,0.1,175,-111.430244,38.45484
original,physics,0.1,176,-83.39954,73.316574
original,physics,0.1,177,-99.187515,36.72371
original,physics,0.1,178,-94.26046,111.986015
original,physics,0.1,179,-112.52096,109.139694
original,physics,0.1,180,-110.59708,116.92829
original,physics,0.1,181,-100.54782,120.68992
original,physics,0.1,182,-113.399956,112.32076
original,physics,0.1,183,-80.05981,49.813686
original,physics,0.1,184,-117.52316,108.666466
original,physics,0.1,185,-86.10343,67.49711
original,physics,0.1,186,22.313934,90.62611
original,physics,0.1,187,-109.59705,60.083385
original,physics,0.1,188,-46.467655,56.93574
original,physics,0.1,189,-111.800705,46.64023
original,physics,0.1,190,-113.954185,101.0384
original,physics,0.1,191,55.185192,36.647816
original,physics,0.1,192,-99.01728,127.69525
original,physics,0.1,193,-117.76984,91.44659
original,physics,0.1,194,-93.516556,115.02692
original,physics,0.1,195,53.621635,26.045683
original,physics,0.1,196,-110.53318,129.02153
original,physics,0.1,197,-109.872116,111.14629
original,physics,0.1,198,-102.04353,115.64494
original,physics,0.1,199,-101.18767,120.14229
original,physics,0.2,0,49.134315,14.021571
original,physics,0.2,1,-74.58001,109.444374
original,physics,0.2,2,64.86774,1.7296965
original,physics,0.2,3,67.08322,-13.9891
original,physics,0.2,4,-99.67865,-27.025866
original,physics,0.2,5,-90.11379,20.942282
original,physics,0.2,6,-113.9825,109.868744
original,physics,0.2,7,-122.22777,133.56812
original,physics,0.2,8,-97.431786,117.685036
original,physics,0.2,9,-119.49812,108.237236
original,physics,0.2,10,-125.00549,24.00939
original,physics,0.2,11,59.75387,24.189922
original,physics,0.2,12,-121.91167,151.9543
original,physics,0.2,13,-120.772064,139.91937
original,physics,0.2,14,-114.19686,145.84628
original,physics,0.2,15,-130.14824,119.098
original,physics,0.2,16,-99.34528,126.555145
original,physics,0.2,17,-107.361855,14.154879
original,physics,0.2,18,-87.4154,20.478102
original,physics,0.2,19,77.38429,-22.127619
original,physics,0.2,20,-118.6314,120.538826
original,physics,0.2,21,-106.09637,103.82814
original,physics,0.2,22,-128.99579,117.33582
original,physics,0.2,23,-79.276535,24.356123
original,physics,0.2,24,-138.28085,154.7882
original,physics,0.2,25,-125.873695,44.431534
original,physics,0.2,26,58.093117,72.70618
original,physics,0.2,27,-104.187996,106.714584
original,physics,0.2,28,-110.2688,134.28748
original,physics,0.2,29,-125.88686,110.86332
original,physics,0.2,30,-116.56226,89.78829
original,physics,0.2,31,-114.40782,102.3855
original,physics,0.2,32,-120.09336,105.33933
original,physics,0.2,33,52.34707,42.604065
original,physics,0.2,34,72.046776,18.011614
original,physics,0.2,35,60.054657,37.14226
original,physics,0.2,36,60.666725,18.829853
original,physics,0.2,37,-106.77092,110.27583
original,physics,0.2,38,-115.08582,107.92179
original,physics,0.2,39,-133.0297,117.7909
original,physics,0.2,40,-107.159256,105.51625
original,physics,0.2,41,-126.69706,13.375772
original,physics,0.2,42,45.10067,0.36105058
original,physics,0.2,43,-96.033516,41.351917
original,physics,0.2,44,-128.5341,73.80876
original,physics,0.2,45,-117.57037,47.490932
original,physics,0.2,46,-90.240005,129.26257
original,physics,0.2,47,59.22796,-26.577826
original,physics,0.2,48,-128.13571,120.256996
original,physics,0.2,49,-113.35402,113.00788
original,physics,0.2,50,53.720898,44.069916
original,physics,0.2,51,-85.52939,49.572243
original,physics,0.2,52,-124.52781,9.4057455
original,physics,0.2,53,51.891384,37.890507
