pdb_id,phi,psi,source
synthetic,133.8811,-168.3027,synthetic
synthetic,170.6574,-175.0731,synthetic
synthetic,171.0496,178.3264,synthetic
synthetic,60.4437,139.1288,synthetic
synthetic,178.9898,53.9151,synthetic
synthetic,173.4842,-29.9713,synthetic
synthetic,117.928,6.3038,synthetic
synthetic,-159.4619,25.0073,synthetic
synthetic,-113.3882,125.6285,synthetic
synthetic,167.1549,-168.518,synthetic
synthetic,57.1722,124.9437,synthetic
synthetic,174.7259,-95.3641,synthetic
synthetic,173.2769,37.3798,synthetic
synthetic,-13.8309,-5.6386,synthetic
synthetic,-70.6947,-40.5641,synthetic
synthetic,-112.9714,131.681,synthetic
synthetic,153.7291,-52.9962,synthetic
synthetic,-96.5849,-32.0448,synthetic
synthetic,-37.4166,-117.7668,synthetic
synthetic,173.1166,-3.1983,synthetic
synthetic,179.9856,167.653,synthetic
synthetic,175.3219,97.9046,synthetic
synthetic,110.1899,22.018,synthetic
synthetic,-169.2877,-36.0951,synthetic
synthetic,169.606,-90.7203,synthetic
synthetic,41.3065,57.67,synthetic
synthetic,-175.9572,-97.7366,synthetic
synthetic,-168.6827,-126.0413,synthetic
synthetic,112.0611,-21.0351,synthetic
synthetic,-127.3831,179.0189,synthetic
synthetic,171.753,-150.5006,synthetic
synthetic,-179.1631,149.4755,synthetic
synthetic,-92.5416,39.8324,synthetic
synthetic,-123.1446,86.8825,synthetic
synthetic,99.584,112.1953,synthetic
synthetic,-25.772,177.2822,synthetic
synthetic,111.8072,178.191,synthetic
synthetic,110.6941,-179.3445,synthetic
synthetic,172.9614,-96.4661,synthetic
synthetic,85.5794,92.6186,synthetic
synthetic,37.0927,72.4465,synthetic
synthetic,146.4903,105.795,synthetic
synthetic,69.9861,14.304,synthetic
synthetic,6.5669,-82.5774,synthetic
synthetic,132.4315,30.789,synthetic
synthetic,-178.0179,39.7896,synthetic
synthetic,176.2043,155.9567,synthetic
synthetic,121.2116,-42.2832,synthetic
synthetic,178.3433,-97.3567,synthetic
synthetic,-72.8569,-68.1809,synthetic
synthetic,174.8374,-87.9247,synthetic
synthetic,-154.1832,1.7156,synthetic
synthetic,-77.7031,154.2661,synthetic
synthetic,66.4419,-119.2398,synthetic
synthetic,156.3088,-53.5779,synthetic
synthetic,-172.7829,-169.4239,synthetic
synthetic,134.216,-41.1235,synthetic
synthetic,146.0302,-63.4197,synthetic
synthetic,-99.5753,51.9972,synthetic
synthetic,-35.6583,176.2194,synthetic
synthetic,-54.7819,147.3341,synthetic
synthetic,-158.1616,143.9112,synthetic
synthetic,-167.8318,-174.7136,synthetic
synthetic,44.4023,-55.2912,synthetic
synthetic,-97.9708,-45.904,synthetic
synthetic,-45.0008,154.2376,synthetic
synthetic,175.6943,38.1047,synthetic
synthetic,48.5713,-132.9352,synthetic
synthetic,176.4785,-88.5601,synthetic
synthetic,134.4866,110.7743,synthetic
synthetic,-125.5756,119.7585,synthetic
synthetic,119.7711,4.3257,synthetic
synthetic,177.9364,91.4048,synthetic
synthetic,178.169,-178.8937,synthetic
synthetic,121.5155,9.0563,synthetic
synthetic,-45.0103,-168.8896,synthetic
synthetic,-128.82,-62.6298,synthetic
synthetic,-111.7743,-53.8947,synthetic
synthetic,40.8643,61.5892,synthetic
synthetic,45.6767,58.2419,synthetic
synthetic,177.9232,-31.0855,synthetic
synthetic,79.2362,7.0073,synthetic
synthetic,-109.2727,32.6998,synthetic
synthetic,71.9991,125.3111,synthetic
synthetic,-9.4071,-16.5259,synthetic
synthetic,-179.6335,-91.854,synthetic
synthetic,38.4289,60.6871,synthetic
synthetic,28.0826,-99.0811,synthetic
synthetic,-10.0386,121.723,synthetic
synthetic,152.1552,-60.7756,synthetic
synthetic,161.8359,-166.6264,synthetic
synthetic,59.6059,142.6107,synthetic
synthetic,133.988,112.946,synthetic
synthetic,176.8995,39.7269,synthetic
synthetic,-153.2494,38.7828,synthetic
synthetic,11.8339,96.1734,synthetic
synthetic,118.9717,-172.3814,synthetic
synthetic,-176.5029,48.0518,synthetic
synthetic,62.1802,40.9065,synthetic
synthetic,-101.4609,-163.2914,synthetic
synthetic,-120.5874,-169.7623,synthetic
synthetic,-34.9471,-117.5134,synthetic
synthetic,-60.625,2.9635,synthetic
synthetic,-114.138,-170.8811,synthetic
synthetic,-130.8692,34.4232,synthetic
synthetic,127.7478,114.6407,synthetic
synthetic,-108.8065,-32.9906,synthetic
synthetic,-178.9225,87.8928,synthetic
synthetic,57.2029,140.6246,synthetic
synthetic,-110.6655,-170.6192,synthetic
synthetic,83.952,152.6698,synthetic
synthetic,-72.863,-20.8358,synthetic
synthetic,172.2332,43.2126,synthetic
synthetic,143.522,118.4862,synthetic
synthetic,-71.9118,-121.4925,synthetic
synthetic,-124.2431,-111.0884,synthetic
synthetic,42.0453,35.1177,synthetic
synthetic,-126.7868,-123.7906,synthetic
synthetic,157.7829,-133.6372,synthetic
synthetic,-140.3528,31.8492,synthetic
synthetic,134.4583,32.9815,synthetic
synthetic,174.7016,-95.8164,synthetic
synthetic,39.9501,64.4788,synthetic
synthetic,111.554,-73.8849,synthetic
synthetic,71.3295,18.0579,synthetic
synthetic,175.2322,92.0572,synthetic
synthetic,-22.2565,-1.9935,synthetic
synthetic,-167.4305,-163.6303,synthetic
synthetic,-24.6155,-178.7389,synthetic
synthetic,-171.3889,-128.199,synthetic
synthetic,156.21,-178.0549,synthetic
synthetic,-76.8909,-82.4954,synthetic
synthetic,5.056,88.9732,synthetic
synthetic,-9.9198,-13.4578,synthetic
synthetic,-167.2815,-176.8072,synthetic
synthetic,-27.9742,-123.7025,synthetic
synthetic,-106.993,-143.7254,synthetic
synthetic,-87.6076,-174.7548,synthetic
synthetic,163.7932,-149.7969,synthetic
synthetic,67.7622,-161.2079,synthetic
synthetic,64.464,139.6146,synthetic
synthetic,-176.8278,-100.646,synthetic
synthetic,44.4946,49.9957,synthetic
synthetic,-105.786,-150.262,synthetic
synthetic,59.3228,75.6628,synthetic
synthetic,-25.0017,-117.9166,synthetic
synthetic,87.3229,83.0879,synthetic
synthetic,121.0505,119.1008,synthetic
synthetic,-117.4777,0.9335,synthetic
synthetic,-101.4572,-171.2202,synthetic
synthetic,-137.0726,-76.3635,synthetic
synthetic,-102.1105,81.9492,synthetic
synthetic,10.5039,89.4966,synthetic
synthetic,-116.8605,39.5569,synthetic
synthetic,-92.8209,-119.2875,synthetic
synthetic,79.313,84.3899,synthetic
synthetic,-64.8475,154.3045,synthetic
synthetic,-146.8781,2.3744,synthetic
synthetic,-66.764,92.0203,synthetic
synthetic,-155.3393,-125.6214,synthetic
synthetic,-61.0649,-28.6002,synthetic
synthetic,-112.1631,-164.9313,synthetic
synthetic,-89.5766,-127.4934,synthetic
synthetic,-119.2214,49.2099,synthetic
synthetic,-87.1965,-116.5214,synthetic
synthetic,34.8934,47.9338,synthetic
synthetic,-174.7391,-36.5435,synthetic
synthetic,-27.399,178.9873,synthetic
synthetic,113.2913,162.7947,synthetic
synthetic,174.1963,-84.8754,synthetic
synthetic,119.275,-80.0777,synthetic
synthetic,-90.348,7.3307,synthetic
synthetic,-146.6936,173.3949,synthetic
synthetic,-66.7982,-52.8162,synthetic
synthetic,111.7486,-48.6527,synthetic
synthetic,114.3763,-177.239,synthetic
synthetic,48.2391,50.64,synthetic
synthetic,176.3917,147.2698,synthetic
synthetic,125.5161,15.9159,synthetic
synthetic,-165.4565,133.8257,synthetic
synthetic,-126.4401,42.3659,synthetic
synthetic,135.1484,35.1182,synthetic
synthetic,-13.2439,-12.5712,synthetic
synthetic,-177.1576,-179.8396,synthetic
synthetic,-155.9922,-126.657,synthetic
synthetic,-11.5804,129.5879,synthetic
synthetic,89.214,-83.7005,synthetic
synthetic,-92.7407,37.8464,synthetic
synthetic,-140.5425,71.8254,synthetic
synthetic,-154.3682,-39.9864,synthetic
synthetic,-162.6171,-71.8125,synthetic
synthetic,-141.1289,-81.0878,synthetic
synthetic,109.4371,-167.3232,synthetic
synthetic,51.7738,-50.5605,synthetic
synthetic,8.9708,90.8681,synthetic
synthetic,23.3307,59.3111,synthetic
synthetic,88.9201,168.616,synthetic
synthetic,-5.8127,132.4551,synthetic
synthetic,42.3047,-55.4898,synthetic
synthetic,-88.0933,115.9002,synthetic
synthetic,-140.9567,173.2223,synthetic
synthetic,-84.9978,-171.9169,synthetic
synthetic,-146.2083,-75.8762,synthetic
synthetic,57.0667,53.7251,synthetic
synthetic,-57.7489,-52.691,synthetic
synthetic,57.4394,46.0962,synthetic
synthetic,-67.4381,19.8327,synthetic
synthetic,158.14,170.762,synthetic
synthetic,149.5946,150.5413,synthetic
synthetic,171.9329,93.3616,synthetic
synthetic,-80.1049,107.2519,synthetic
synthetic,12.2221,96.3932,synthetic
synthetic,88.5879,148.0528,synthetic
synthetic,-63.4327,-40.9226,synthetic
synthetic,-90.9,81.5015,synthetic
synthetic,175.316,6.5142,synthetic
synthetic,-76.6893,133.6452,synthetic
synthetic,107.9158,-70.4316,synthetic
synthetic,57.5223,49.8315,synthetic
synthetic,-120.8732,2.2985,synthetic
synthetic,111.3303,175.0459,synthetic
synthetic,120.3673,-23.4046,synthetic
synthetic,-114.2345,178.5814,synthetic
synthetic,149.4887,101.2637,synthetic
synthetic,17.181,-88.5667,synthetic
synthetic,69.3359,155.9697,synthetic
synthetic,51.5812,52.2318,synthetic
synthetic,-55.677,164.3176,synthetic
synthetic,85.2031,-63.9161,synthetic
synthetic,176.3611,39.8051,synthetic
synthetic,123.0133,29.6735,synthetic
synthetic,93.9587,-161.1764,synthetic
synthetic,145.139,-56.494,synthetic
synthetic,56.5451,137.0987,synthetic
synthetic,-124.6209,84.1273,synthetic
synthetic,-176.7264,-39.5837,synthetic
synthetic,8.2657,-84.4609,synthetic
synthetic,86.8965,147.5452,synthetic
synthetic,-141.8499,-84.5384,synthetic
synthetic,-66.7405,-36.4348,synthetic
synthetic,178.8642,177.7242,synthetic
synthetic,139.4022,156.3099,synthetic
synthetic,118.5644,14.7556,synthetic
synthetic,172.5367,90.4739,synthetic
synthetic,-91.2829,-127.1387,synthetic
synthetic,73.6118,89.6673,synthetic
synthetic,-152.5409,50.3122,synthetic
synthetic,133.6712,-36.7003,synthetic
synthetic,-26.4727,-172.413,synthetic
synthetic,-155.8739,-124.1902,synthetic
synthetic,179.1272,93.9965,synthetic
synthetic,111.3055,172.1743,synthetic
synthetic,-112.3428,-166.8479,synthetic
synthetic,-98.1639,55.8176,synthetic
synthetic,10.0078,95.6716,synthetic
synthetic,-149.9513,75.2826,synthetic
synthetic,170.2904,39.99,synthetic
synthetic,149.8588,-62.7056,synthetic
synthetic,-74.8785,5.6278,synthetic
synthetic,170.1696,176.2941,synthetic
synthetic,179.5291,-37.5664,synthetic
synthetic,-52.2899,114.2215,synthetic
synthetic,-103.3477,-28.5292,synthetic
synthetic,-169.3691,-125.2334,synthetic
synthetic,-157.4788,-56.1151,synthetic
synthetic,88.9214,-58.8733,synthetic
synthetic,-54.1417,-49.1424,synthetic
synthetic,-135.2651,155.904,synthetic
synthetic,-14.7608,-1.5278,synthetic
synthetic,42.3086,-116.6642,synthetic
synthetic,100.3627,106.6246,synthetic
synthetic,-69.4482,-58.9258,synthetic
synthetic,-87.5699,68.3278,synthetic
synthetic,96.795,-84.822,synthetic
synthetic,178.3149,-175.2467,synthetic
synthetic,10.5314,-84.853,synthetic
synthetic,105.2009,-48.0432,synthetic
synthetic,-99.1688,-44.7552,synthetic
synthetic,78.8815,92.984,synthetic
synthetic,169.1455,175.1497,synthetic
synthetic,55.8642,-155.9708,synthetic
synthetic,-154.3969,38.4718,synthetic
synthetic,-36.5081,-51.3418,synthetic
synthetic,-129.3111,38.9588,synthetic
synthetic,46.5093,23.7247,synthetic
synthetic,-70.3788,80.8641,synthetic
synthetic,-62.1332,-2.5088,synthetic
synthetic,-27.5486,66.1064,synthetic
synthetic,162.4023,-176.7521,synthetic
synthetic,-126.2973,-51.8288,synthetic
synthetic,-8.0045,-106.5384,synthetic
synthetic,54.7066,-84.5,synthetic
synthetic,113.5493,147.8591,synthetic
synthetic,-24.3875,143.0692,synthetic
synthetic,-56.5904,-33.5097,synthetic
synthetic,108.5649,-178.2807,synthetic
synthetic,-33.3816,178.6299,synthetic
synthetic,-106.5134,-6.8626,synthetic
synthetic,-142.4108,-143.1232,synthetic
synthetic,-65.3322,-40.0117,synthetic
synthetic,107.9804,172.3655,synthetic
synthetic,-148.3319,149.1592,synthetic
synthetic,91.1523,-91.3135,synthetic
synthetic,-153.3956,-5.875,synthetic
synthetic,-54.3133,21.1041,synthetic
synthetic,-112.0057,-169.929,synthetic
synthetic,-23.0901,-170.6878,synthetic
synthetic,-54.3895,123.7618,synthetic
synthetic,176.9566,169.6243,synthetic
synthetic,-77.931,-120.662,synthetic
synthetic,-91.976,96.8189,synthetic
synthetic,64.9086,-89.6359,synthetic
synthetic,-159.2631,143.0972,synthetic
synthetic,96.8169,-87.2572,synthetic
synthetic,-101.223,-168.8711,synthetic
synthetic,66.3947,13.4748,synthetic
synthetic,-48.9065,-29.0899,synthetic
synthetic,-149.9223,157.9678,synthetic
synthetic,148.7176,166.1488,synthetic
synthetic,-87.2289,75.4811,synthetic
synthetic,113.3904,177.9426,synthetic
synthetic,47.7003,53.3586,synthetic
synthetic,-127.5365,-53.7801,synthetic
synthetic,-139.5649,136.9607,synthetic
synthetic,-68.7592,1.7814,synthetic
synthetic,60.2361,-116.4188,synthetic
synthetic,25.5032,94.7254,synthetic
synthetic,-173.9759,-95.4588,synthetic
synthetic,172.9955,-93.317,synthetic
synthetic,-81.3988,78.595,synthetic
synthetic,174.125,82.1393,synthetic
synthetic,-73.3578,22.1864,synthetic
synthetic,78.3095,99.5192,synthetic
synthetic,-75.9438,0.1888,synthetic
synthetic,-49.2097,136.5742,synthetic
synthetic,174.6906,40.2691,synthetic
synthetic,178.9948,173.1742,synthetic
synthetic,72.2966,-45.6627,synthetic
synthetic,-20.378,126.7829,synthetic
synthetic,25.6566,55.5605,synthetic
synthetic,-25.2355,80.8625,synthetic
synthetic,-43.9751,-175.5993,synthetic
synthetic,-147.9495,119.3685,synthetic
synthetic,-110.6817,101.4441,synthetic
synthetic,-82.3028,66.5603,synthetic
synthetic,114.0118,176.0742,synthetic
synthetic,-85.0964,-4.5941,synthetic
synthetic,-31.0786,-119.7158,synthetic
synthetic,-88.6168,-137.6576,synthetic
synthetic,-107.9693,-173.5392,synthetic
synthetic,126.5467,114.9861,synthetic
synthetic,-26.8654,-56.3755,synthetic
synthetic,84.4003,-89.1157,synthetic
synthetic,-144.2899,169.8224,synthetic
synthetic,-172.5902,-165.6214,synthetic
synthetic,60.0793,-46.8523,synthetic
synthetic,-77.6614,75.8723,synthetic
synthetic,77.2256,-52.1554,synthetic
synthetic,89.9256,118.0061,synthetic
synthetic,-164.4979,164.7441,synthetic
synthetic,-92.6707,-14.4395,synthetic
synthetic,15.3404,91.3972,synthetic
synthetic,86.6992,-84.0718,synthetic
synthetic,96.9967,118.313,synthetic
synthetic,-178.9693,47.362,synthetic
synthetic,-125.6835,-104.8167,synthetic
synthetic,112.8392,-179.6824,synthetic
synthetic,149.4324,-54.087,synthetic
synthetic,178.8701,9.5146,synthetic
synthetic,61.7312,-55.1744,synthetic
synthetic,111.3092,-68.7927,synthetic
synthetic,-129.8978,109.3743,synthetic
synthetic,53.3718,57.9041,synthetic
synthetic,130.9544,123.1729,synthetic
synthetic,-106.4664,30.3897,synthetic
synthetic,-9.2236,-47.0816,synthetic
synthetic,-66.6364,168.5975,synthetic
synthetic,109.5816,172.1641,synthetic
synthetic,-114.6227,-175.0186,synthetic
synthetic,128.4205,31.7358,synthetic
synthetic,166.0143,-153.0952,synthetic
synthetic,-173.7476,-167.8976,synthetic
synthetic,66.3012,-159.4381,synthetic
synthetic,-142.5482,172.619,synthetic
synthetic,153.6336,-55.5467,synthetic
synthetic,65.1437,31.9564,synthetic
synthetic,91.919,-156.5108,synthetic
synthetic,-96.7692,-165.1848,synthetic
synthetic,71.6637,120.4441,synthetic
synthetic,106.94,-50.2548,synthetic
synthetic,-174.0191,173.3627,synthetic
synthetic,1.1977,-6.9327,synthetic
synthetic,-83.0281,-37.3179,synthetic
synthetic,-61.387,-23.0176,synthetic
synthetic,-67.2224,93.3099,synthetic
synthetic,-163.2132,-63.9444,synthetic
synthetic,-155.3323,165.5827,synthetic
synthetic,-88.6076,12.0742,synthetic
synthetic,-121.482,-70.434,synthetic
synthetic,-157.738,164.7415,synthetic
synthetic,-0.2875,-100.5424,synthetic
synthetic,90.3197,-80.9525,synthetic
synthetic,86.9885,-22.6216,synthetic
synthetic,-71.1571,147.5169,synthetic
synthetic,13.1272,96.5741,synthetic
synthetic,-172.3671,157.6326,synthetic
synthetic,-137.0939,-47.7828,synthetic
synthetic,-25.0068,-171.8143,synthetic
synthetic,-103.907,124.5988,synthetic
synthetic,-39.5847,131.8857,synthetic
synthetic,67.5252,8.114,synthetic
synthetic,130.9714,22.1351,synthetic
synthetic,170.5688,171.6772,synthetic
synthetic,103.0981,112.3564,synthetic
synthetic,-84.6222,45.8225,synthetic
synthetic,35.0048,62.9087,synthetic
synthetic,-38.9861,-63.2216,synthetic
synthetic,69.4582,1.9846,synthetic
synthetic,-40.1026,-46.4062,synthetic
synthetic,-32.0982,-115.7484,synthetic
synthetic,62.3787,-50.0735,synthetic
synthetic,-152.0056,-54.3787,synthetic
synthetic,178.9397,40.8456,synthetic
synthetic,0.2522,-105.0952,synthetic
synthetic,61.0398,53.2651,synthetic
synthetic,124.0367,-177.0637,synthetic
synthetic,-146.6782,170.5175,synthetic
synthetic,4.7217,97.9799,synthetic
synthetic,-141.6556,164.2925,synthetic
synthetic,-19.2321,-177.5196,synthetic
synthetic,-122.8541,-126.9767,synthetic
synthetic,-133.1751,-78.7426,synthetic
synthetic,-176.9069,44.3029,synthetic
synthetic,157.8283,2.9983,synthetic
synthetic,-100.3742,-116.1573,synthetic
synthetic,68.2113,34.6769,synthetic
synthetic,58.2892,141.3282,synthetic
synthetic,173.8579,-92.1549,synthetic
synthetic,-95.6672,-122.7923,synthetic
synthetic,-104.0065,-167.5672,synthetic
synthetic,92.6508,-81.9928,synthetic
synthetic,39.143,-57.8314,synthetic
synthetic,-142.3554,66.3844,synthetic
synthetic,-64.4402,87.7272,synthetic
synthetic,-35.1509,-170.7238,synthetic
synthetic,52.1099,-85.0041,synthetic
synthetic,83.644,5.3605,synthetic
synthetic,149.155,-52.0834,synthetic
synthetic,-47.1457,-69.1666,synthetic
synthetic,12.1206,91.6893,synthetic
synthetic,73.2321,-158.5866,synthetic
synthetic,112.5351,-179.1087,synthetic
synthetic,177.5311,-179.3491,synthetic
synthetic,-63.6768,-30.6888,synthetic
synthetic,124.8222,7.366,synthetic
synthetic,-7.4477,-80.1243,synthetic
synthetic,-148.7542,-167.8923,synthetic
synthetic,-127.5945,-108.0096,synthetic
synthetic,-175.5211,-92.5871,synthetic
synthetic,169.7388,-176.978,synthetic
synthetic,-158.3835,100.48,synthetic
synthetic,144.9213,-164.5046,synthetic
synthetic,178.7106,-93.0588,synthetic
synthetic,-170.2737,170.934,synthetic
synthetic,-87.2291,179.7925,synthetic
synthetic,-35.0002,-120.6796,synthetic
synthetic,9.9108,95.6368,synthetic
synthetic,167.8976,177.0422,synthetic
synthetic,-98.2397,25.6725,synthetic
synthetic,-33.1145,-122.4762,synthetic
synthetic,-21.9875,176.795,synthetic
synthetic,152.5113,-60.281,synthetic
synthetic,-132.7268,-106.5813,synthetic
synthetic,-5.181,-104.0133,synthetic
synthetic,-80.6385,32.2555,synthetic
synthetic,-67.3235,-37.3586,synthetic
synthetic,-27.5835,176.1276,synthetic
synthetic,147.6816,-160.2538,synthetic
synthetic,82.6052,-179.0574,synthetic
synthetic,-95.8853,157.2178,synthetic
synthetic,-172.1999,174.409,synthetic
synthetic,-119.0716,128.1391,synthetic
synthetic,-127.0797,-110.0101,synthetic
synthetic,173.3009,57.1015,synthetic
synthetic,-121.3002,130.1082,synthetic
synthetic,-179.0915,-175.3365,synthetic
synthetic,157.9654,3.9883,synthetic
synthetic,-133.5408,158.5275,synthetic
synthetic,-121.7096,-145.805,synthetic
synthetic,176.7989,83.0981,synthetic
synthetic,-142.5906,149.2212,synthetic
synthetic,-74.0607,-173.7595,synthetic
synthetic,-43.8027,-65.8094,synthetic
synthetic,179.5232,88.1048,synthetic
synthetic,-103.7511,1.7673,synthetic
synthetic,64.9547,50.1815,synthetic
synthetic,-70.5171,49.5307,synthetic
synthetic,-177.2908,85.7985,synthetic
synthetic,-73.1121,29.5909,synthetic
synthetic,-87.281,-120.2523,synthetic
synthetic,46.3746,41.042,synthetic
synthetic,58.6791,-123.8499,synthetic
synthetic,173.301,39.7988,synthetic
synthetic,52.8443,-138.6748,synthetic
synthetic,-176.532,176.5007,synthetic
synthetic,69.5735,-47.7508,synthetic
synthetic,177.3021,96.0509,synthetic
synthetic,-57.2993,115.6366,synthetic
synthetic,138.1147,114.0056,synthetic
synthetic,-170.6277,178.6377,synthetic
synthetic,-55.1107,-173.5162,synthetic
synthetic,-140.7295,-177.5069,synthetic
synthetic,60.2213,-149.7404,synthetic
synthetic,171.0844,176.4048,synthetic
synthetic,-85.4965,50.3916,synthetic
synthetic,166.9956,-6.2088,synthetic
synthetic,162.7906,-147.6646,synthetic
synthetic,66.2282,122.279,synthetic
synthetic,149.6384,-58.2503,synthetic
synthetic,-173.0303,95.1253,synthetic
synthetic,-117.9032,-19.2391,synthetic
synthetic,-4.0926,123.4225,synthetic
synthetic,144.085,-162.3914,synthetic
synthetic,-120.8993,-126.4779,synthetic
synthetic,-130.6772,-0.8376,synthetic
synthetic,-28.3501,-57.7158,synthetic
synthetic,-172.2974,-171.3638,synthetic
synthetic,109.2513,-163.8948,synthetic
synthetic,-99.0757,5.0625,synthetic
synthetic,46.2982,46.3349,synthetic
synthetic,-62.1983,-176.6447,synthetic
synthetic,178.0141,-88.435,synthetic
synthetic,-80.7855,-121.5958,synthetic
synthetic,48.5682,-49.5117,synthetic
synthetic,-25.8937,-177.3392,synthetic
synthetic,38.2996,-51.8633,synthetic
synthetic,110.2661,-170.8809,synthetic
synthetic,-78.1187,-176.0385,synthetic
synthetic,-143.5345,34.5149,synthetic
synthetic,-61.2991,-29.3166,synthetic
synthetic,-121.3972,-2.0497,synthetic
synthetic,-40.4252,-174.1171,synthetic
synthetic,-79.6688,134.9473,synthetic
synthetic,169.7044,156.9175,synthetic
synthetic,-109.8406,110.7171,synthetic
synthetic,-18.4111,-9.5578,synthetic
synthetic,-23.3608,-171.0052,synthetic
synthetic,4.814,-81.0769,synthetic
synthetic,60.7314,116.6387,synthetic
synthetic,164.4763,-177.8457,synthetic
synthetic,-66.0294,-176.248,synthetic
synthetic,-4.4471,-9.9361,synthetic
synthetic,-141.5215,-76.6245,synthetic
synthetic,-110.5153,43.6005,synthetic
synthetic,-91.7555,-152.1464,synthetic
synthetic,-30.8153,-39.2334,synthetic
synthetic,78.2558,11.9008,synthetic
synthetic,-152.9126,72.3095,synthetic
synthetic,-72.2924,-31.6883,synthetic
synthetic,149.573,2.3418,synthetic
synthetic,66.4351,-145.5726,synthetic
synthetic,107.657,178.817,synthetic
synthetic,134.7081,34.7747,synthetic
synthetic,-67.8316,-36.0479,synthetic
synthetic,-59.6366,-172.7938,synthetic
synthetic,-68.3062,-35.8689,synthetic
synthetic,-152.4851,165.4212,synthetic
synthetic,-105.526,-169.3675,synthetic
synthetic,174.7385,89.7804,synthetic
synthetic,1.9957,-82.3162,synthetic
synthetic,-29.6966,73.5607,synthetic
synthetic,111.3366,154.727,synthetic
synthetic,85.8585,-82.5115,synthetic
synthetic,-49.203,153.8653,synthetic
synthetic,-27.808,-179.7613,synthetic
synthetic,163.7192,-179.7739,synthetic
synthetic,134.3261,115.0172,synthetic
synthetic,-5.4749,-6.7998,synthetic
synthetic,4.5511,97.971,synthetic
synthetic,-120.0941,144.1029,synthetic
synthetic,-82.4,-9.3691,synthetic
synthetic,-119.0909,63.6502,synthetic
synthetic,-78.339,-32.9504,synthetic
synthetic,47.3563,42.2378,synthetic
synthetic,76.3603,86.1622,synthetic
synthetic,-145.6027,107.0031,synthetic
synthetic,142.8413,109.8096,synthetic
synthetic,64.8431,-105.2906,synthetic
synthetic,-158.6675,-121.2227,synthetic
synthetic,77.3252,91.7906,synthetic
synthetic,111.0208,16.8995,synthetic
synthetic,-145.4554,-174.401,synthetic
synthetic,-119.8597,-26.0168,synthetic
synthetic,-177.4453,-94.621,synthetic
synthetic,-110.1564,45.7027,synthetic
synthetic,153.9465,-132.3465,synthetic
synthetic,167.0522,4.7119,synthetic
synthetic,-129.3831,-171.5754,synthetic
synthetic,-89.7306,78.2054,synthetic
synthetic,117.1162,-80.8436,synthetic
synthetic,-117.0301,2.6779,synthetic
synthetic,-124.0991,-130.4016,synthetic
synthetic,46.6792,-133.3115,synthetic
synthetic,151.245,-54.2434,synthetic
synthetic,-123.7709,120.9363,synthetic
synthetic,-104.6283,-56.786,synthetic
synthetic,-20.1096,-166.8785,synthetic
synthetic,123.3317,-178.9736,synthetic
synthetic,171.2565,143.8412,synthetic
synthetic,173.3104,94.6271,synthetic
synthetic,72.0033,-94.9303,synthetic
synthetic,-72.8408,18.3272,synthetic
synthetic,82.4079,174.678,synthetic
synthetic,82.1585,177.5379,synthetic
synthetic,85.7215,-179.7682,synthetic
synthetic,74.5517,92.4047,synthetic
synthetic,-167.04,-118.078,synthetic
synthetic,5.9021,-81.4746,synthetic
synthetic,106.7814,-179.3272,synthetic
synthetic,-155.482,-59.0552,synthetic
synthetic,-85.2735,-25.6943,synthetic
synthetic,66.2632,-156.2301,synthetic
synthetic,63.6768,6.4313,synthetic
synthetic,161.5229,-54.9128,synthetic
synthetic,-159.7402,44.4714,synthetic
synthetic,75.8886,-154.9335,synthetic
synthetic,2.1187,-6.0782,synthetic
synthetic,156.1175,6.2419,synthetic
synthetic,45.096,-136.8405,synthetic
synthetic,-124.4005,105.3051,synthetic
synthetic,-155.7701,-67.5394,synthetic
synthetic,-44.3838,-117.9026,synthetic
synthetic,174.7869,42.2372,synthetic
synthetic,-156.8821,-39.6172,synthetic
synthetic,48.545,66.6871,synthetic
synthetic,174.4312,41.4193,synthetic
synthetic,-58.6567,151.4494,synthetic
synthetic,-106.8627,153.6581,synthetic
synthetic,-42.5663,90.1183,synthetic
synthetic,-160.9523,-171.2198,synthetic
synthetic,6.8558,103.7973,synthetic
synthetic,3.511,-5.4104,synthetic
synthetic,171.4736,89.7696,synthetic
synthetic,-79.5876,-75.2415,synthetic
synthetic,53.5107,-86.1564,synthetic
synthetic,-109.1889,106.3507,synthetic
synthetic,-72.4271,177.7218,synthetic
synthetic,-160.9768,96.7635,synthetic
synthetic,64.4635,142.2585,synthetic
synthetic,116.8912,174.4179,synthetic
synthetic,83.7659,89.3465,synthetic
synthetic,121.0921,-44.8242,synthetic
synthetic,-66.1626,4.7265,synthetic
synthetic,-75.5932,-24.2887,synthetic
synthetic,118.8011,-20.6691,synthetic
synthetic,63.9881,-136.408,synthetic
synthetic,176.9392,-174.6368,synthetic
synthetic,179.6865,35.0894,synthetic
synthetic,179.5474,-177.2647,synthetic
synthetic,-132.4702,-72.1211,synthetic
synthetic,-38.5962,-117.4627,synthetic
synthetic,-127.7695,137.1632,synthetic
synthetic,71.3663,23.0705,synthetic
synthetic,-98.0339,15.1593,synthetic
synthetic,159.0975,-129.5238,synthetic
synthetic,-6.8513,-102.035,synthetic
synthetic,135.3005,111.3253,synthetic
synthetic,-113.227,63.1773,synthetic
synthetic,66.4575,117.6494,synthetic
synthetic,122.0006,-179.0054,synthetic
synthetic,0.3122,-104.0012,synthetic
